issues,status,notes,id,category,brand,model,version,powertrain,fuel,year,price_eur,price_source,power_kw,power_cv,consumption_l_100km,consumption_kg_100km,consumption_kwh_100km,battery_kwh,range_wltp_km,emissions_g_km,image_url,source_url,motornet_detail_url
tutto ok,,,motornet_c9e49443af0546,thermal,Volkswagen,Polo 1.0 TSI 95cv Life DSG,Volkswagen Polo 1.0 TSI 95cv Life DSG,Volkswagen Polo 1.0 TSI 95cv Life DSG,benzina,,26300.0,motornet_prezzo_di_listino,70.0,95.0,5.52,,,,,125.0,assets/cars/motornet/motornet_c9e49443af0546.jpg,https://www.motornet.it/auto/scheda-modello/modello/2302/allestimento/VLK176A,https://www.motornet.it/auto/scheda-modello/modello/2302/allestimento/VLK176A
tutto ok,,,motornet_d0a58b2aeac244,thermal,Volkswagen,Polo 1.0 TSI 115cv R Line DSG,Volkswagen Polo 1.0 TSI 115cv R Line DSG,Volkswagen Polo 1.0 TSI 115cv R Line DSG,benzina,,30100.0,motornet_prezzo_di_listino,85.0,115.0,5.4,,,,,123.0,assets/cars/motornet/motornet_d0a58b2aeac244.jpg,https://www.motornet.it/auto/scheda-modello/modello/2302/allestimento/VLK365A,https://www.motornet.it/auto/scheda-modello/modello/2302/allestimento/VLK365A
tutto ok,,,motornet_8f9b7b0be04e1b,thermal,Volkswagen,Polo 1.0 TSI 95cv R Line,Volkswagen Polo 1.0 TSI 95cv R Line,Volkswagen Polo 1.0 TSI 95cv R Line,benzina,,26400.0,motornet_prezzo_di_listino,70.0,95.0,5.24,,,,,119.0,assets/cars/motornet/motornet_8f9b7b0be04e1b.jpg,https://www.motornet.it/auto/scheda-modello/modello/2302/allestimento/VLK180A,https://www.motornet.it/auto/scheda-modello/modello/2302/allestimento/VLK180A
tutto ok,,,motornet_e4bb28a5bd01ad,thermal,Volkswagen,Polo 1.0 TSI 95cv R Line DSG,Volkswagen Polo 1.0 TSI 95cv R Line DSG,Volkswagen Polo 1.0 TSI 95cv R Line DSG,benzina,,28100.0,motornet_prezzo_di_listino,70.0,95.0,5.58,,,,,127.0,assets/cars/motornet/motornet_e4bb28a5bd01ad.jpg,https://www.motornet.it/auto/scheda-modello/modello/2302/allestimento/VLK181A,https://www.motornet.it/auto/scheda-modello/modello/2302/allestimento/VLK181A
tutto ok,,,motornet_b353a69e10183d,thermal,Volkswagen,Polo 1.0 TSI 115cv R-Line Plus DSG,Volkswagen Polo 1.0 TSI 115cv R-Line Plus DSG,Volkswagen Polo 1.0 TSI 115cv R-Line Plus DSG,benzina,,30400.0,motornet_prezzo_di_listino,85.0,115.0,5.65,,,,,129.0,assets/cars/motornet/motornet_b353a69e10183d.jpg,https://www.motornet.it/auto/scheda-modello/modello/2302/allestimento/VLK456A,https://www.motornet.it/auto/scheda-modello/modello/2302/allestimento/VLK456A
tutto ok,,,motornet_e9c17ba7a61ef4,thermal,Volkswagen,Polo 1.0 TSI 95cv R-Line Plus,Volkswagen Polo 1.0 TSI 95cv R-Line Plus,Volkswagen Polo 1.0 TSI 95cv R-Line Plus,benzina,,26700.0,motornet_prezzo_di_listino,70.0,95.0,5.5,,,,,125.0,assets/cars/motornet/motornet_e9c17ba7a61ef4.jpg,https://www.motornet.it/auto/scheda-modello/modello/2302/allestimento/VLK454A,https://www.motornet.it/auto/scheda-modello/modello/2302/allestimento/VLK454A
tutto ok,,,motornet_0be679b1736691,thermal,Volkswagen,Polo 1.0 TSI 95cv R-Line Plus DSG,Volkswagen Polo 1.0 TSI 95cv R-Line Plus DSG,Volkswagen Polo 1.0 TSI 95cv R-Line Plus DSG,benzina,,28400.0,motornet_prezzo_di_listino,70.0,95.0,5.65,,,,,129.0,assets/cars/motornet/motornet_0be679b1736691.jpg,https://www.motornet.it/auto/scheda-modello/modello/2302/allestimento/VLK455A,https://www.motornet.it/auto/scheda-modello/modello/2302/allestimento/VLK455A
tutto ok,,,motornet_a8a7acdcffd0e5,thermal,Volkswagen,Polo 1.0 TSI 115cv Style DSG,Volkswagen Polo 1.0 TSI 115cv Style DSG,Volkswagen Polo 1.0 TSI 115cv Style DSG,benzina,,30100.0,motornet_prezzo_di_listino,85.0,115.0,5.4,,,,,123.0,assets/cars/motornet/motornet_a8a7acdcffd0e5.jpg,https://www.motornet.it/auto/scheda-modello/modello/2302/allestimento/VLK363A,https://www.motornet.it/auto/scheda-modello/modello/2302/allestimento/VLK363A
tutto ok,,,motornet_b7967a0185475c,thermal,Volkswagen,Polo 1.0 TSI 95cv Style,Volkswagen Polo 1.0 TSI 95cv Style,Volkswagen Polo 1.0 TSI 95cv Style,benzina,,26400.0,motornet_prezzo_di_listino,70.0,95.0,5.25,,,,,119.0,assets/cars/motornet/motornet_b7967a0185475c.jpg,https://www.motornet.it/auto/scheda-modello/modello/2302/allestimento/VLK177A,https://www.motornet.it/auto/scheda-modello/modello/2302/allestimento/VLK177A
tutto ok,,,motornet_c06e592f38944e,thermal,Volkswagen,Polo 1.0 TSI 95cv Style DSG,Volkswagen Polo 1.0 TSI 95cv Style DSG,Volkswagen Polo 1.0 TSI 95cv Style DSG,benzina,,28100.0,motornet_prezzo_di_listino,70.0,95.0,5.57,,,,,127.0,assets/cars/motornet/motornet_c06e592f38944e.jpg,https://www.motornet.it/auto/scheda-modello/modello/2302/allestimento/VLK178A,https://www.motornet.it/auto/scheda-modello/modello/2302/allestimento/VLK178A
tutto ok,,,motornet_f9497643bea1a3,thermal,Volkswagen,Polo 1.0 80cv Young,Volkswagen Polo 1.0 80cv Young,Volkswagen Polo 1.0 80cv Young,benzina,,22250.0,motornet_prezzo_di_listino,59.0,80.0,5.2,,,,,119.0,assets/cars/motornet/motornet_f9497643bea1a3.jpg,https://www.motornet.it/auto/scheda-modello/modello/2302/allestimento/VLK692A,https://www.motornet.it/auto/scheda-modello/modello/2302/allestimento/VLK692A
tutto ok,,,motornet_08ae69cd1b1208,electric,Volkswagen,ID.Polo 52 kWh Edition 1 211cv,Volkswagen ID.Polo 52 kWh Edition 1 211cv,Volkswagen ID.Polo 52 kWh Edition 1 211cv,elettrica,,35000.0,motornet_prezzo_di_listino,155.0,,,,13.3,52.0,454.0,,,https://www.motornet.it/auto/scheda-modello/modello/2853/allestimento/VLK685A,https://www.motornet.it/auto/scheda-modello/modello/2853/allestimento/VLK685A
tutto ok,,,motornet_d0038ce9d53c46,electric,Volkswagen,ID.Polo 52 kWh Edition 1 More 211cv,Volkswagen ID.Polo 52 kWh Edition 1 More 211cv,Volkswagen ID.Polo 52 kWh Edition 1 More 211cv,elettrica,,38400.0,motornet_prezzo_di_listino,155.0,,,,13.6,52.0,446.0,,,https://www.motornet.it/auto/scheda-modello/modello/2853/allestimento/VLK690A,https://www.motornet.it/auto/scheda-modello/modello/2853/allestimento/VLK690A
tutto ok,,,motornet_c9e0ec36edb096,thermal,Volkswagen,Golf 1.5 TSI ACT 115cv Edition Plus,Volkswagen Golf 1.5 TSI ACT 115cv Edition Plus,Volkswagen Golf 1.5 TSI ACT 115cv Edition Plus,benzina,,31550.0,motornet_prezzo_di_listino,85.0,115.0,5.5,,,,,126.0,assets/cars/motornet/motornet_c9e0ec36edb096.jpg,https://www.motornet.it/auto/scheda-modello/modello/2160/allestimento/VLK370A,https://www.motornet.it/auto/scheda-modello/modello/2160/allestimento/VLK370A
tutto ok,,,motornet_863320ef6bb7ec,thermal,Volkswagen,Golf 1.5 TSI ACT 150cv Edition Plus,Volkswagen Golf 1.5 TSI ACT 150cv Edition Plus,Volkswagen Golf 1.5 TSI ACT 150cv Edition Plus,benzina,,33350.0,motornet_prezzo_di_listino,110.0,150.0,5.55,,,,,126.0,assets/cars/motornet/motornet_863320ef6bb7ec.jpg,https://www.motornet.it/auto/scheda-modello/modello/2160/allestimento/VLK376A,https://www.motornet.it/auto/scheda-modello/modello/2160/allestimento/VLK376A
tutto ok,,,motornet_38e606ff912385,thermal,Volkswagen,Golf 1.5 TSI ACT 115cv Life,Volkswagen Golf 1.5 TSI ACT 115cv Life,Volkswagen Golf 1.5 TSI ACT 115cv Life,benzina,,31350.0,motornet_prezzo_di_listino,85.0,115.0,5.4,,,,,123.0,assets/cars/motornet/motornet_38e606ff912385.jpg,https://www.motornet.it/auto/scheda-modello/modello/2160/allestimento/VLK369A,https://www.motornet.it/auto/scheda-modello/modello/2160/allestimento/VLK369A
tutto ok,,,motornet_5634708ecab924,thermal,Volkswagen,Golf 1.5 TSI ACT 150cv Life,Volkswagen Golf 1.5 TSI ACT 150cv Life,Volkswagen Golf 1.5 TSI ACT 150cv Life,benzina,,33150.0,motornet_prezzo_di_listino,110.0,150.0,5.41,,,,,123.0,assets/cars/motornet/motornet_5634708ecab924.jpg,https://www.motornet.it/auto/scheda-modello/modello/2160/allestimento/VLK375A,https://www.motornet.it/auto/scheda-modello/modello/2160/allestimento/VLK375A
tutto ok,,,motornet_46ae6d13234952,thermal,Volkswagen,Golf 1.5 TSI ACT 150cv Style,Volkswagen Golf 1.5 TSI ACT 150cv Style,Volkswagen Golf 1.5 TSI ACT 150cv Style,benzina,,35500.0,motornet_prezzo_di_listino,110.0,150.0,5.6,,,,,126.0,assets/cars/motornet/motornet_46ae6d13234952.jpg,https://www.motornet.it/auto/scheda-modello/modello/2160/allestimento/VLK377A,https://www.motornet.it/auto/scheda-modello/modello/2160/allestimento/VLK377A
tutto ok,,,motornet_4bd974395e6249,thermal,Volkswagen,Golf 2.0 TSI 265cv GTI DSG,Volkswagen Golf 2.0 TSI 265cv GTI DSG,Volkswagen Golf 2.0 TSI 265cv GTI DSG,benzina,,46350.0,motornet_prezzo_di_listino,195.0,265.0,7.12,,,,,162.0,assets/cars/motornet/motornet_4bd974395e6249.jpg,https://www.motornet.it/auto/scheda-modello/modello/2160/allestimento/VLK434A,https://www.motornet.it/auto/scheda-modello/modello/2160/allestimento/VLK434A
tutto ok,,,motornet_bff6fa4fb40891,thermal,Volkswagen,Golf 2.0 TSI 325cv GTI Edition 50 DSG,Volkswagen Golf 2.0 TSI 325cv GTI Edition 50 DSG,Volkswagen Golf 2.0 TSI 325cv GTI Edition 50 DSG,benzina,,54700.0,motornet_prezzo_di_listino,239.0,325.0,7.6,,,,,173.0,assets/cars/motornet/motornet_bff6fa4fb40891.jpg,https://www.motornet.it/auto/scheda-modello/modello/2160/allestimento/VLK584A,https://www.motornet.it/auto/scheda-modello/modello/2160/allestimento/VLK584A
tutto ok,,,motornet_6a2926761c25aa,thermal,Volkswagen,Golf 2.0 TSI 333cv R 4Motion DSG,Volkswagen Golf 2.0 TSI 333cv R 4Motion DSG,Volkswagen Golf 2.0 TSI 333cv R 4Motion DSG,benzina,,62700.0,motornet_prezzo_di_listino,245.0,333.0,8.2,,,,,186.0,assets/cars/motornet/motornet_6a2926761c25aa.jpg,https://www.motornet.it/auto/scheda-modello/modello/2160/allestimento/VLK483A,https://www.motornet.it/auto/scheda-modello/modello/2160/allestimento/VLK483A
tutto ok,,,motornet_076025066111f0,thermal,Volkswagen,Golf 2.0 TDI SCR 115cv Edition Plus,Volkswagen Golf 2.0 TDI SCR 115cv Edition Plus,Volkswagen Golf 2.0 TDI SCR 115cv Edition Plus,diesel,,34900.0,motornet_prezzo_di_listino,85.0,115.0,4.5,,,,,117.0,assets/cars/motornet/motornet_076025066111f0.jpg,https://www.motornet.it/auto/scheda-modello/modello/2160/allestimento/VLK381A,https://www.motornet.it/auto/scheda-modello/modello/2160/allestimento/VLK381A
tutto ok,,,motornet_e97e1a666157c6,thermal,Volkswagen,Golf 2.0 TDI SCR 150cv Edition Plus DSG,Volkswagen Golf 2.0 TDI SCR 150cv Edition Plus DSG,Volkswagen Golf 2.0 TDI SCR 150cv Edition Plus DSG,diesel,,38950.0,motornet_prezzo_di_listino,110.0,150.0,4.6,,,,,122.0,assets/cars/motornet/motornet_e97e1a666157c6.jpg,https://www.motornet.it/auto/scheda-modello/modello/2160/allestimento/VLK383A,https://www.motornet.it/auto/scheda-modello/modello/2160/allestimento/VLK383A
tutto ok,,,motornet_c66be379e0e345,thermal,Volkswagen,Golf 2.0 TDI SCR 115cv Life,Volkswagen Golf 2.0 TDI SCR 115cv Life,Volkswagen Golf 2.0 TDI SCR 115cv Life,diesel,,34700.0,motornet_prezzo_di_listino,85.0,115.0,4.3,,,,,114.0,assets/cars/motornet/motornet_c66be379e0e345.jpg,https://www.motornet.it/auto/scheda-modello/modello/2160/allestimento/VLK380A,https://www.motornet.it/auto/scheda-modello/modello/2160/allestimento/VLK380A
tutto ok,,,motornet_91663002ac5862,thermal,Volkswagen,Golf 2.0 TDI SCR 150cv Life DSG,Volkswagen Golf 2.0 TDI SCR 150cv Life DSG,Volkswagen Golf 2.0 TDI SCR 150cv Life DSG,diesel,,38750.0,motornet_prezzo_di_listino,110.0,150.0,4.5,,,,,119.0,assets/cars/motornet/motornet_91663002ac5862.jpg,https://www.motornet.it/auto/scheda-modello/modello/2160/allestimento/VLK382A,https://www.motornet.it/auto/scheda-modello/modello/2160/allestimento/VLK382A
tutto ok,,,motornet_070296e485620b,thermal,Volkswagen,Golf 2.0 TDI SCR 150cv R-Line DSG,Volkswagen Golf 2.0 TDI SCR 150cv R-Line DSG,Volkswagen Golf 2.0 TDI SCR 150cv R-Line DSG,diesel,,41300.0,motornet_prezzo_di_listino,110.0,150.0,4.7,,,,,123.0,assets/cars/motornet/motornet_070296e485620b.jpg,https://www.motornet.it/auto/scheda-modello/modello/2160/allestimento/VLK385A,https://www.motornet.it/auto/scheda-modello/modello/2160/allestimento/VLK385A
tutto ok,,,motornet_3ad23a8a61f4cd,thermal,Volkswagen,Golf 2.0 TDI SCR 150cv R-Line Plus DSG,Volkswagen Golf 2.0 TDI SCR 150cv R-Line Plus DSG,Volkswagen Golf 2.0 TDI SCR 150cv R-Line Plus DSG,diesel,,41600.0,motornet_prezzo_di_listino,110.0,150.0,4.7,,,,,123.0,assets/cars/motornet/motornet_3ad23a8a61f4cd.jpg,https://www.motornet.it/auto/scheda-modello/modello/2160/allestimento/VLK468A,https://www.motornet.it/auto/scheda-modello/modello/2160/allestimento/VLK468A
tutto ok,,,motornet_9706ccd27794f0,thermal,Volkswagen,Golf 2.0 TDI SCR 150cv Style DSG,Volkswagen Golf 2.0 TDI SCR 150cv Style DSG,Volkswagen Golf 2.0 TDI SCR 150cv Style DSG,diesel,,41100.0,motornet_prezzo_di_listino,110.0,150.0,4.6,,,,,122.0,assets/cars/motornet/motornet_9706ccd27794f0.jpg,https://www.motornet.it/auto/scheda-modello/modello/2160/allestimento/VLK384A,https://www.motornet.it/auto/scheda-modello/modello/2160/allestimento/VLK384A
tutto ok,,,motornet_94c4826b13fe43,thermal,Volkswagen,Golf 1.5 eTSI ACT 115cv Edition Plus DSG,Volkswagen Golf 1.5 eTSI ACT 115cv Edition Plus DSG,Volkswagen Golf 1.5 eTSI ACT 115cv Edition Plus DSG,ibrida_benzina,,34200.0,motornet_prezzo_di_listino,85.0,115.0,5.28,,,,,120.0,assets/cars/motornet/motornet_94c4826b13fe43.jpg,https://www.motornet.it/auto/scheda-modello/modello/2160/allestimento/VLK372A,https://www.motornet.it/auto/scheda-modello/modello/2160/allestimento/VLK372A
tutto ok,,,motornet_2bf1f158bdc622,thermal,Volkswagen,Golf 1.5 eTSI ACT 115cv Life DSG,Volkswagen Golf 1.5 eTSI ACT 115cv Life DSG,Volkswagen Golf 1.5 eTSI ACT 115cv Life DSG,ibrida_benzina,,34000.0,motornet_prezzo_di_listino,85.0,115.0,5.2,,,,,118.0,assets/cars/motornet/motornet_2bf1f158bdc622.jpg,https://www.motornet.it/auto/scheda-modello/modello/2160/allestimento/VLK371A,https://www.motornet.it/auto/scheda-modello/modello/2160/allestimento/VLK371A
tutto ok,,,motornet_276ce2320ef151,thermal,Volkswagen,Golf 1.5 eTSI ACT 115cv R-Line,Volkswagen Golf 1.5 eTSI ACT 115cv R-Line,Volkswagen Golf 1.5 eTSI ACT 115cv R-Line,ibrida_benzina,,36550.0,motornet_prezzo_di_listino,85.0,115.0,5.3,,,,,121.0,assets/cars/motornet/motornet_276ce2320ef151.jpg,https://www.motornet.it/auto/scheda-modello/modello/2160/allestimento/VLK374A,https://www.motornet.it/auto/scheda-modello/modello/2160/allestimento/VLK374A
tutto ok,,,motornet_56ab023cbb59da,thermal,Volkswagen,Golf 1.5 eTSI ACT 150cv R-Line,Volkswagen Golf 1.5 eTSI ACT 150cv R-Line,Volkswagen Golf 1.5 eTSI ACT 150cv R-Line,ibrida_benzina,,38350.0,motornet_prezzo_di_listino,110.0,150.0,5.37,,,,,122.0,assets/cars/motornet/motornet_56ab023cbb59da.jpg,https://www.motornet.it/auto/scheda-modello/modello/2160/allestimento/VLK379A,https://www.motornet.it/auto/scheda-modello/modello/2160/allestimento/VLK379A
tutto ok,,,motornet_1fb209cd94c044,thermal,Volkswagen,Golf 1.5 eTSI ACT 115cv R-Line Plus,Volkswagen Golf 1.5 eTSI ACT 115cv R-Line Plus,Volkswagen Golf 1.5 eTSI ACT 115cv R-Line Plus,ibrida_benzina,,36850.0,motornet_prezzo_di_listino,85.0,115.0,5.3,,,,,122.0,assets/cars/motornet/motornet_1fb209cd94c044.jpg,https://www.motornet.it/auto/scheda-modello/modello/2160/allestimento/VLK466A,https://www.motornet.it/auto/scheda-modello/modello/2160/allestimento/VLK466A
tutto ok,,,motornet_2f54bde7d16167,thermal,Volkswagen,Golf 1.5 eTSI ACT 150cv R-Line Plus,Volkswagen Golf 1.5 eTSI ACT 150cv R-Line Plus,Volkswagen Golf 1.5 eTSI ACT 150cv R-Line Plus,ibrida_benzina,,38650.0,motornet_prezzo_di_listino,110.0,150.0,5.4,,,,,123.0,assets/cars/motornet/motornet_2f54bde7d16167.jpg,https://www.motornet.it/auto/scheda-modello/modello/2160/allestimento/VLK467A,https://www.motornet.it/auto/scheda-modello/modello/2160/allestimento/VLK467A
tutto ok,,,motornet_ee90384056e737,thermal,Volkswagen,Golf 1.5 eTSI ACT 115cv Style,Volkswagen Golf 1.5 eTSI ACT 115cv Style,Volkswagen Golf 1.5 eTSI ACT 115cv Style,ibrida_benzina,,36350.0,motornet_prezzo_di_listino,85.0,115.0,5.3,,,,,120.0,assets/cars/motornet/motornet_ee90384056e737.jpg,https://www.motornet.it/auto/scheda-modello/modello/2160/allestimento/VLK373A,https://www.motornet.it/auto/scheda-modello/modello/2160/allestimento/VLK373A
tutto ok,,,motornet_ecc069896646d0,thermal,Volkswagen,Golf 1.5 eTSI ACT 150cv Style,Volkswagen Golf 1.5 eTSI ACT 150cv Style,Volkswagen Golf 1.5 eTSI ACT 150cv Style,ibrida_benzina,,38150.0,motornet_prezzo_di_listino,110.0,150.0,5.33,,,,,121.0,assets/cars/motornet/motornet_ecc069896646d0.jpg,https://www.motornet.it/auto/scheda-modello/modello/2160/allestimento/VLK378A,https://www.motornet.it/auto/scheda-modello/modello/2160/allestimento/VLK378A
tutto ok,,,motornet_0e86a2047956fc,thermal,Volkswagen,Golf 1.5 TSI eHYBRID 204cv Edition Plus DSG,Volkswagen Golf 1.5 TSI eHYBRID 204cv Edition Plus DSG,Volkswagen Golf 1.5 TSI eHYBRID 204cv Edition Plus DSG,ibrida_benzina,,43450.0,motornet_prezzo_di_listino,110.0,150.0,6.2,,,,,6.0,assets/cars/motornet/motornet_0e86a2047956fc.jpg,https://www.motornet.it/auto/scheda-modello/modello/2160/allestimento/VLK531A,https://www.motornet.it/auto/scheda-modello/modello/2160/allestimento/VLK531A
tutto ok,,,motornet_4b6830ee750ccc,thermal,Volkswagen,Golf 1.5 TSI eHYBRID 272cv GTE DSG,Volkswagen Golf 1.5 TSI eHYBRID 272cv GTE DSG,Volkswagen Golf 1.5 TSI eHYBRID 272cv GTE DSG,ibrida_benzina,,49200.0,motornet_prezzo_di_listino,130.0,177.0,6.2,,,,,8.0,assets/cars/motornet/motornet_4b6830ee750ccc.jpg,https://www.motornet.it/auto/scheda-modello/modello/2160/allestimento/VLK435A,https://www.motornet.it/auto/scheda-modello/modello/2160/allestimento/VLK435A
tutto ok,,,motornet_c47501c3843b11,thermal,Volkswagen,Golf 1.5 TSI eHYBRID 204cv Life DSG,Volkswagen Golf 1.5 TSI eHYBRID 204cv Life DSG,Volkswagen Golf 1.5 TSI eHYBRID 204cv Life DSG,ibrida_benzina,,43250.0,motornet_prezzo_di_listino,110.0,150.0,6.2,,,,,6.0,assets/cars/motornet/motornet_c47501c3843b11.jpg,https://www.motornet.it/auto/scheda-modello/modello/2160/allestimento/VLK529A,https://www.motornet.it/auto/scheda-modello/modello/2160/allestimento/VLK529A
tutto ok,,,motornet_8ca8e45210e72c,thermal,Volkswagen,Golf 1.5 TSI eHYBRID 204cv Style DSG,Volkswagen Golf 1.5 TSI eHYBRID 204cv Style DSG,Volkswagen Golf 1.5 TSI eHYBRID 204cv Style DSG,ibrida_benzina,,45200.0,motornet_prezzo_di_listino,110.0,150.0,6.2,,,,,6.0,assets/cars/motornet/motornet_8ca8e45210e72c.jpg,https://www.motornet.it/auto/scheda-modello/modello/2160/allestimento/VLK432A,https://www.motornet.it/auto/scheda-modello/modello/2160/allestimento/VLK432A
tutto ok,,,motornet_7239322cc391bc,thermal,Volkswagen,Golf Variant 1.5 TSI ACT 115cv Edition Plus,Volkswagen Golf Variant 1.5 TSI ACT 115cv Edition Plus,Volkswagen Golf Variant 1.5 TSI ACT 115cv Edition Plus,benzina,,32600.0,motornet_prezzo_di_listino,85.0,115.0,5.6,,,,,128.0,assets/cars/motornet/motornet_7239322cc391bc.jpg,https://www.motornet.it/auto/scheda-modello/modello/953/allestimento/VLK469A,https://www.motornet.it/auto/scheda-modello/modello/953/allestimento/VLK469A
tutto ok,,,motornet_a96e28bb3e11f8,thermal,Volkswagen,Golf Variant 1.5 TSI ACT 115cv Life,Volkswagen Golf Variant 1.5 TSI ACT 115cv Life,Volkswagen Golf Variant 1.5 TSI ACT 115cv Life,benzina,,32400.0,motornet_prezzo_di_listino,85.0,115.0,5.5,,,,,125.0,assets/cars/motornet/motornet_a96e28bb3e11f8.jpg,https://www.motornet.it/auto/scheda-modello/modello/953/allestimento/VLK386A,https://www.motornet.it/auto/scheda-modello/modello/953/allestimento/VLK386A
tutto ok,,,motornet_5f8783acfb6d3e,thermal,Volkswagen,Golf Variant 2.0 TDI SCR 115cv Edition Plus,Volkswagen Golf Variant 2.0 TDI SCR 115cv Edition Plus,Volkswagen Golf Variant 2.0 TDI SCR 115cv Edition Plus,diesel,,35950.0,motornet_prezzo_di_listino,85.0,115.0,4.5,,,,,118.0,assets/cars/motornet/motornet_5f8783acfb6d3e.jpg,https://www.motornet.it/auto/scheda-modello/modello/953/allestimento/VLK471A,https://www.motornet.it/auto/scheda-modello/modello/953/allestimento/VLK471A
tutto ok,,,motornet_9dbfe7a71dbeb1,thermal,Volkswagen,Golf Variant 2.0 TDI SCR 150cv Edition Plus DSG,Volkswagen Golf Variant 2.0 TDI SCR 150cv Edition Plus DSG,Volkswagen Golf Variant 2.0 TDI SCR 150cv Edition Plus DSG,diesel,,40000.0,motornet_prezzo_di_listino,110.0,150.0,4.8,,,,,126.0,assets/cars/motornet/motornet_9dbfe7a71dbeb1.jpg,https://www.motornet.it/auto/scheda-modello/modello/953/allestimento/VLK472A,https://www.motornet.it/auto/scheda-modello/modello/953/allestimento/VLK472A
tutto ok,,,motornet_9aad5a7b76bb77,thermal,Volkswagen,Golf Variant 2.0 TDI SCR 115cv Life,Volkswagen Golf Variant 2.0 TDI SCR 115cv Life,Volkswagen Golf Variant 2.0 TDI SCR 115cv Life,diesel,,35750.0,motornet_prezzo_di_listino,85.0,115.0,4.4,,,,,115.0,assets/cars/motornet/motornet_9aad5a7b76bb77.jpg,https://www.motornet.it/auto/scheda-modello/modello/953/allestimento/VLK391A,https://www.motornet.it/auto/scheda-modello/modello/953/allestimento/VLK391A
tutto ok,,,motornet_e3e00383402217,thermal,Volkswagen,Golf Variant 2.0 TDI SCR 150cv Life DSG,Volkswagen Golf Variant 2.0 TDI SCR 150cv Life DSG,Volkswagen Golf Variant 2.0 TDI SCR 150cv Life DSG,diesel,,39800.0,motornet_prezzo_di_listino,110.0,150.0,4.7,,,,,123.0,assets/cars/motornet/motornet_e3e00383402217.jpg,https://www.motornet.it/auto/scheda-modello/modello/953/allestimento/VLK392A,https://www.motornet.it/auto/scheda-modello/modello/953/allestimento/VLK392A
tutto ok,,,motornet_7c3db4a038d12c,thermal,Volkswagen,Golf Variant 2.0 TDI SCR 150cv R-Line DSG,Volkswagen Golf Variant 2.0 TDI SCR 150cv R-Line DSG,Volkswagen Golf Variant 2.0 TDI SCR 150cv R-Line DSG,diesel,,42350.0,motornet_prezzo_di_listino,110.0,150.0,4.8,,,,,127.0,assets/cars/motornet/motornet_7c3db4a038d12c.jpg,https://www.motornet.it/auto/scheda-modello/modello/953/allestimento/VLK394A,https://www.motornet.it/auto/scheda-modello/modello/953/allestimento/VLK394A
tutto ok,,,motornet_154d575de686ad,thermal,Volkswagen,Golf Variant 2.0 TDI SCR 150cv R-Line Plus DSG,Volkswagen Golf Variant 2.0 TDI SCR 150cv R-Line Plus DSG,Volkswagen Golf Variant 2.0 TDI SCR 150cv R-Line Plus DSG,diesel,,42650.0,motornet_prezzo_di_listino,110.0,150.0,4.8,,,,,127.0,assets/cars/motornet/motornet_154d575de686ad.jpg,https://www.motornet.it/auto/scheda-modello/modello/953/allestimento/VLK475A,https://www.motornet.it/auto/scheda-modello/modello/953/allestimento/VLK475A
tutto ok,,,motornet_4c05bcb46b1132,thermal,Volkswagen,Golf Variant 2.0 TDI SCR 150cv Style DSG,Volkswagen Golf Variant 2.0 TDI SCR 150cv Style DSG,Volkswagen Golf Variant 2.0 TDI SCR 150cv Style DSG,diesel,,42150.0,motornet_prezzo_di_listino,110.0,150.0,4.8,,,,,126.0,assets/cars/motornet/motornet_4c05bcb46b1132.jpg,https://www.motornet.it/auto/scheda-modello/modello/953/allestimento/VLK393A,https://www.motornet.it/auto/scheda-modello/modello/953/allestimento/VLK393A
